start_time,execution_time,part_numbers,n_suppliers,LTL_zones,horizon,obj_value,obj_bound,obj_gap,trans_costs,order_cost,load_car_rent,load_car_invest,share_suppl_FTL,share_suppl_CES,share_suppl_LTL
2023-07-26_16:18:26.052881,8.980788230895996,3927,75,20,20,22245.938012417555,22245.423968612384,2.3107310866563798e-05,16098.386450704522,4550.0,279.48794695472225,7748.7000997560335,0.0,45.33333333333333,54.666666666666664
2023-07-26_16:18:42.666568,7.8800764083862305,3927,75,20,20,22961.74569299742,22961.74569299742,0.0,16022.094359147612,4800.000000974054,339.97325019131995,7750.823765095142,0.0,46.666666666666664,53.333333333333336
2023-07-26_16:18:58.150688,6.862231016159058,3927,75,34,10,23076.998112323367,23076.998112323367,0.0,16190.517128639138,4800.0,315.62744898582434,7601.785263132091,0.0,36.0,64.0
2023-07-26_16:19:05.477828,1.6080472469329834,3927,75,34,10,14952.04998925955,14952.049806081784,1.2251013502122766e-08,9044.98798859713,4250.0,146.0222530845683,5410.435712270396,0.0,36.0,64.0
2023-07-26_16:19:13.156964,2.443894624710083,3927,75,34,10,15379.421439416898,15379.421241760941,1.2851976054515292e-08,9136.767655208163,4500.0,134.04443513790096,3590.0263959275976,0.0,37.333333333333336,62.66666666666667
2023-07-26_16:19:20.860013,2.49959659576416,3927,75,34,10,15038.28077196198,15038.28077196198,0.0,9172.350664683087,4200.0,142.58578180009988,1885.1302819565008,0.0,40.0,60.0
2023-07-26_16:19:28.106881,1.9426419734954834,3927,75,34,10,14535.907807660202,14535.220572426857,4.7278452948268814e-05,9029.512118443783,4250.0,102.82475753980552,5023.687520272646,0.0,41.333333333333336,58.666666666666664
2023-07-26_16:19:34.896448,1.5916285514831543,3927,75,34,15,14813.776883442817,14813.412438998494,2.460172359763219e-05,9469.021931945554,3850.0,145.5728683486029,3180.5230998982966,0.0,30.666666666666664,69.33333333333334
2023-07-26_16:19:45.033366,2.886127471923828,3927,75,34,15,18790.611894859805,18790.576293377264,1.8946420020965606e-06,12634.399001402417,4450.0,168.82744864071728,2978.481974070093,0.0,41.333333333333336,58.666666666666664
2023-07-26_16:19:57.111274,4.7791595458984375,3927,75,34,15,18516.87117337488,18516.87117337488,0.0,12396.981829993327,4950.0,224.79239410726007,2223.5506964505817,0.0,53.333333333333336,46.666666666666664
2023-07-26_16:20:07.580409,3.0686700344085693,3927,75,34,15,18977.52046691666,18977.52046691666,0.0,12753.85363022821,4400.0,179.52714335484433,3465.577759926708,0.0,40.0,60.0
2023-07-26_16:20:17.635871,2.722562551498413,3927,75,34,15,19304.398251663933,19304.39825166393,0.0,13079.238608174408,4549.999999999999,208.6039341494043,4828.367164224664,0.0,29.333333333333332,69.33333333333334
2023-07-26_16:20:29.538011,4.543402910232544,3927,75,34,20,19160.281639593588,19160.281639593588,0.0,12203.539115134427,4750.0,212.59952073379225,4043.7415132851747,0.0,49.333333333333336,50.66666666666667
2023-07-26_16:20:59.192020,20.134819269180298,3927,75,34,20,21866.476193616047,21866.420272657968,2.557383164238997e-06,15339.349395379915,4550.000000000002,195.99520104264766,10269.661544459868,0.0,64.0,34.66666666666667
2023-07-26_16:21:15.479737,6.766774415969849,3927,75,34,20,23089.577417607597,23089.577417607597,0.0,16203.329298961145,5150.0,176.4504414930048,4908.468516448988,0.0,41.333333333333336,58.666666666666664
2023-07-26_16:21:37.679057,12.737897157669067,3927,75,34,20,22781.6510124491,22779.59058273962,9.044251043762023e-05,15774.576799225986,4699.9999919733555,244.21692053450158,3299.5253665853725,0.0,54.666666666666664,45.33333333333333
2023-07-26_16:21:50.328941,3.077686309814453,3927,75,34,20,23563.55544809205,23563.55544809205,0.0,16258.479919449455,4750.0,269.9378945774546,4347.514492937522,0.0,36.0,64.0
2023-07-26_16:22:07.250763,7.444936037063599,3927,100,10,10,23910.276153582123,23910.276153582123,0.0,16073.99005147062,5249.999980227157,315.62861348982557,8066.205863284695,0.0,28.999999999999996,46.0
2023-07-26_16:22:14.961929,2.166396379470825,3927,100,10,10,20092.17972782699,20092.17972782699,0.0,12176.098749317558,6350.0,248.76261698736283,7796.982379310579,0.0,40.0,60.0
2023-07-26_16:22:22.073338,1.8081679344177246,3927,100,10,10,19613.930224963733,19612.9139033926,5.1816314194856906e-05,12079.74601302193,5500.0,277.30463219346177,5815.922965968355,0.0,33.0,67.0
2023-07-26_16:22:29.394553,2.003554344177246,3927,100,10,10,19224.910343676354,19224.910343676354,0.0,12313.556046945449,5400.0,160.84976060705606,4784.179038936267,0.0,37.0,63.0
2023-07-26_16:22:36.892137,2.2027885913848877,3927,100,10,10,20571.24089809391,20571.240898093907,0.0,13137.111476273281,6250.0,156.16846779646363,3440.072315369992,0.0,27.0,73.0
2023-07-26_16:22:44.591061,2.358698844909668,3927,100,10,15,19937.667811108255,19937.303366663866,1.827919131975341e-05,12114.653764842034,5949.999998781513,150.48858823117277,2985.5953757348398,0.0,37.0,63.0
2023-07-26_16:22:57.461133,5.590832948684692,3927,100,10,15,25992.974024100095,25992.974024100095,0.0,16887.996595605604,6299.999963692894,351.48150571924896,5349.3573881042785,0.0,36.0,64.0
2023-07-26_16:23:14.682166,9.673879384994507,3927,100,10,15,25089.962866274345,25089.962866274345,0.0,16899.36774746808,6000.000001828813,298.30730535771175,3904.1561200623746,0.0,41.0,56.99999999999999
2023-07-26_16:23:30.803828,8.599519729614258,3927,100,10,15,26040.30577000327,26038.41809302489,7.24905842139832e-05,16980.106433344055,6300.0,302.8237585371065,8396.927010844327,0.0,43.0,56.99999999999999
2023-07-26_16:23:48.296768,9.655719995498657,3927,100,10,15,24376.004406152097,24375.86690920262,5.640668059641488e-06,16828.54297087973,5700.0,281.33629149299657,9581.848788481266,0.0,52.0,48.0
2023-07-26_16:24:10.858628,14.808974266052246,3927,100,10,20,24207.48279402194,24206.8311282277,2.692001476510623e-05,15659.134862622184,5950.0,232.9319364842369,4478.044966657767,0.0,67.0,33.0
2023-07-26_16:24:29.915468,9.42949652671814,3927,100,10,20,31002.62850688241,31002.62850688241,0.0,21454.729561616023,7100.0,354.192982239758,5151.444828830025,0.0,39.0,61.0
2023-07-26_16:24:52.746633,12.908714771270752,3927,100,10,20,32075.735541122896,32075.735541122896,0.0,22253.77123144768,6700.0,389.9843273841381,8990.990862473078,0.0,30.0,70.0
2023-07-26_16:25:09.291910,6.699851036071777,3927,100,10,20,31030.465478613314,31029.892559520147,1.8463116306194848e-05,22451.84613648817,6200.0,424.2232709322962,9851.118450509768,0.0,31.0,69.0
2023-07-26_16:25:41.946223,22.86200189590454,3927,100,10,20,31209.371415866633,31209.371415866633,0.0,21321.23837785117,6650.000026799338,430.28483293498084,3763.850074579955,0.0,41.0,57.99999999999999
2023-07-26_16:26:08.875735,17.02286410331726,3927,100,20,10,29478.547101778044,29478.547101778044,0.0,21371.581065455837,6300.0,339.509917246201,6180.155405033239,0.0,45.0,55.00000000000001
2023-07-26_16:26:20.345821,5.0992584228515625,3927,100,20,10,19041.585098660034,19041.400480896944,9.695503926482046e-06,11559.108380778951,5649.999999756144,184.9293645205647,4246.566127812799,0.0,55.00000000000001,45.0
2023-07-26_16:26:29.540017,3.281764030456543,3927,100,20,10,19260.013601506103,19260.013601344792,8.375467516421657e-12,12102.114439191286,5350.0,184.62654967828377,2971.4500976038908,0.0,43.0,56.99999999999999
2023-07-26_16:26:38.411728,2.9112296104431152,3927,100,20,10,19890.327342483397,19890.32733527197,3.6255950050155655e-10,12429.339323346256,5500.0,233.11056858471557,4638.978283169312,0.0,41.0,59.0
2023-07-26_16:26:48.642897,4.260143995285034,3927,100,20,10,19457.136902134447,19456.666759934877,2.4162969194042693e-05,12175.103482896222,5900.0,225.00278633276153,4366.898383765749,0.0,41.0,59.0
2023-07-26_16:26:56.338372,1.7558071613311768,3927,100,20,15,21108.528308412908,21108.528308412908,0.0,12500.479724439667,6050.0,242.39531519534776,4918.386638309131,0.0,28.000000000000004,72.0
2023-07-26_16:27:14.266527,9.717983722686768,3927,100,20,15,24897.752292993715,24897.752292993715,0.0,16778.833983653956,6050.0,279.71524375561705,8310.021442239813,0.0,46.0,54.0
2023-07-26_16:27:37.102512,14.323074340820312,3927,100,20,15,25582.461257387742,25582.461257387742,0.0,16568.38573548588,6300.0,220.56349850538484,4073.2815790569803,0.0,44.0,56.00000000000001
2023-07-26_16:27:50.819383,5.292355298995972,3927,100,20,15,25402.735844429324,25402.735844429324,0.0,17061.284465366873,6200.0,226.97332251597163,4124.530854454116,0.0,37.0,63.0
2023-07-26_16:28:04.431952,5.148740291595459,3927,100,20,15,25530.210867411086,25530.210867411086,0.0,16666.790375987122,6500.0,298.7311524324245,5285.338175041256,0.0,39.0,61.0
2023-07-26_16:28:19.790708,6.974579334259033,3927,100,20,20,25190.529152715768,25190.529061246867,3.631082945373865e-09,16849.201671920327,5550.000000072424,288.5234755868542,6359.141903134214,0.0,42.0,57.99999999999999
2023-07-26_16:28:39.371043,8.872138500213623,3927,100,20,20,31159.836953486076,31159.836953486076,0.0,21689.93549372609,6400.0,276.5397897509517,10738.963849172484,0.0,35.0,65.0
2023-07-26_16:29:13.335564,23.024237871170044,3927,100,20,20,30639.863855559197,30639.610201919924,8.278549815639868e-06,21770.77308934873,6550.000000000008,374.2483650818963,8450.617167520428,0.0,44.0,55.00000000000001
2023-07-26_16:29:32.574250,8.298041343688965,3927,100,20,20,30080.092838364573,30080.092838364188,1.2819965537469654e-14,21649.522785611684,6049.99999881579,332.004666471576,12873.318815716257,0.0,41.0,59.0
2023-07-26_16:29:55.317579,11.87052869796753,3927,100,20,20,31283.997890181934,31283.997890181934,0.0,21797.55745187946,6650.0,298.19008558517066,9051.795388222576,0.0,39.0,61.0
2023-07-26_16:30:16.473370,10.230464935302734,3927,100,34,10,30688.95039811306,30688.95039811306,0.0,21801.9591381048,6599.999960009359,353.7602862639294,10296.238453215137,0.0,39.0,61.0
2023-07-26_16:30:27.986603,4.406310558319092,3927,100,34,10,20076.98259388949,20076.71581569611,1.3287763344610583e-05,12203.933782608228,6200.0,181.22848639196732,2591.680935810357,0.0,42.0,57.99999999999999
2023-07-26_16:30:36.955976,2.2956655025482178,3927,100,34,10,19486.91146347281,19486.91146347281,0.0,12758.90442198585,5550.0,174.84664227946786,4382.409336121039,0.0,33.0,67.0
2023-07-26_16:30:45.930354,2.2904484272003174,3927,100,34,10,20192.08871285293,20191.252299105046,4.142284435139338e-05,12156.454066837674,5700.0,177.92492028768123,3910.959335482409,0.0,38.0,62.0
2023-07-26_16:30:55.246833,2.6822497844696045,3927,100,34,10,19831.691734066568,19831.675843621302,8.012652414440399e-07,11922.61472712705,6250.0,169.81623765947515,4072.542584349424,0.0,44.0,56.00000000000001
2023-07-26_16:31:04.669532,2.757988214492798,3927,100,34,15,20831.04995502476,20831.04995502476,0.0,12629.542157236492,6300.0,253.6812224801928,4753.395120224076,0.0,34.0,66.0
2023-07-26_16:31:24.339101,10.355367660522461,3927,100,34,15,24537.972786747716,24537.972786747716,0.0,15968.524496640774,5900.0,268.01573165781167,5384.678529791424,0.0,56.00000000000001,43.0
2023-07-26_16:31:38.829889,4.925180673599243,3927,100,34,15,27132.42701358194,27132.33410671627,3.4242003350138916e-06,16881.806187906546,6650.000000000002,256.19492729279756,5947.459423405109,0.0,33.0,67.0
2023-07-26_16:31:55.804246,7.389338493347168,3927,100,34,15,25408.00142564181,25407.810065324364,7.5314982174861304e-06,16596.3908048544,6450.0,289.20817267916766,7508.04510685682,0.0,46.0,54.0
2023-07-26_16:32:10.844767,5.456150531768799,3927,100,34,15,25025.69248923741,25025.69248923741,0.0,17003.328294483967,5649.999935377143,336.91019174371485,4238.296224543657,0.0,33.0,67.0
2023-07-26_16:32:27.739045,7.373438119888306,3927,100,34,20,25152.84356408977,25152.081988317852,3.027791947169713e-05,16597.67545984114,6199.999925078903,287.4235114413559,7254.204328079703,0.0,49.0,51.0
2023-07-26_16:33:05.411335,25.361093521118164,3927,100,34,20,30786.3406834727,30786.3406834727,0.0,21408.354996412596,6900.0,294.36561975203875,15596.46072437268,0.0,47.0,53.0
2023-07-26_16:33:36.050869,18.140116453170776,3927,100,34,20,30613.768285719765,30612.890144118224,2.8684531526635634e-05,21447.22148821132,6400.0,224.2234198016435,11914.419828369122,0.0,47.0,53.0
2023-07-26_16:34:03.794035,15.186652421951294,3927,100,34,20,30557.490226489837,30557.490226489837,0.0,21768.780182089155,6700.0,343.0142657585651,10932.384298988627,0.0,42.0,57.99999999999999
2023-07-26_16:34:28.710117,12.361889839172363,3927,100,34,20,30328.458366102004,30328.458366102004,0.0,21521.765261268818,5850.0,356.1306248177436,10835.618826339905,0.0,43.0,56.99999999999999
2023-07-26_16:34:52.727493,10.453752517700195,3927,125,10,10,30437.184722387512,30437.184722387512,0.0,21877.493201058118,5950.0,394.19803170797763,5542.450562406893,0.0,28.799999999999997,51.2
2023-07-26_16:35:04.804705,4.480710983276367,3927,125,10,10,24726.606033516095,24726.27813262328,1.3261055414169546e-05,14979.143598795983,6700.00003729001,243.4691305706119,5860.952402976314,0.0,45.6,54.400000000000006
2023-07-26_16:35:16.005227,4.150098562240601,3927,125,10,10,25843.730500337973,25843.730500337973,0.0,16079.718891224606,7500.0,236.69039252052164,8473.302132231744,0.0,34.4,65.60000000000001
2023-07-26_16:35:27.247727,4.750854015350342,3927,125,10,10,25514.35744160342,25514.35744160342,0.0,15379.560772658806,7000.0,202.27450891674215,7766.082222550203,0.0,43.2,56.8
2023-07-26_16:35:38.418177,4.550317764282227,3927,125,10,10,25722.54325850793,25720.023076565383,9.79756129562358e-05,15298.221230463572,7999.999986500001,277.6068028263024,4862.411875372187,0.0,35.199999999999996,64.8
2023-07-26_16:35:50.080675,5.0591278076171875,3927,125,10,15,24686.74506172621,24686.74506172621,0.0,14752.647980972462,7550.0,220.35987307928704,6947.741951343387,0.0,52.800000000000004,47.199999999999996
2023-07-26_16:36:10.271152,11.21059536933899,3927,125,10,15,29771.176175829747,29771.176175829747,0.0,21103.680259025223,7400.0,273.9888523657274,7274.729882428344,0.0,41.6,58.4
2023-07-26_16:36:34.650762,15.088674068450928,3927,125,10,15,31602.115573320512,31600.875052504787,3.9254359818001e-05,20734.915724017395,8300.000016006714,414.87171881494857,8300.881151095618,0.0,46.400000000000006,53.6
2023-07-26_16:36:54.483733,10.588587522506714,3927,125,10,15,33222.707972872224,33222.47299972937,7.072666774988212e-06,21594.941229448898,8050.0,476.1772375391997,9623.029730791752,0.0,29.599999999999998,70.39999999999999
2023-07-26_16:37:16.302923,12.198650121688843,3927,125,10,15,31964.513561489952,31964.513561489952,0.0,21728.35336205397,8400.0,321.475141606415,9091.039775425443,0.0,36.8,63.2
2023-07-26_16:37:33.626784,7.744943141937256,3927,125,10,20,32012.068714756475,32011.545111956686,1.635641871365749e-05,20999.769760814215,8100.0,303.5109956654654,9683.587521525738,0.0,42.4,57.599999999999994
2023-07-26_16:38:21.615760,35.98958349227905,3927,125,10,20,37934.78694277996,37934.064967309896,1.9032015947595502e-05,27063.21123502119,7600.0,407.3427198903835,11366.394260037818,0.0,47.199999999999996,52.800000000000004
2023-07-26_16:39:11.837327,36.63844060897827,3927,125,10,20,38175.27373440718,38175.24734789793,6.911937143621803e-07,26642.81410597534,8799.999998815789,566.5607929720065,10588.902253509803,0.0,43.2,56.8
2023-07-26_16:39:49.803936,24.34812641143799,3927,125,10,20,38620.64278880208,38620.64278880208,0.0,27060.32165816502,7900.0,489.6718807139597,7382.817948517344,0.0,39.2,60.8
2023-07-26_16:40:13.893026,11.593226432800293,3927,125,10,20,39206.61207072868,39206.61207072868,0.0,28047.366297947203,8949.999998815789,438.7383855360923,10881.032458374058,0.0,28.000000000000004,72.0
2023-07-26_16:41:18.561614,52.13356351852417,3927,125,20,10,38694.52014269323,38694.52014269323,0.0,26573.21837904912,8100.000001970314,603.6004634726988,13066.351186083411,0.0,44.800000000000004,55.2
2023-07-26_16:41:31.067544,4.449476480484009,3927,125,20,10,24818.490860923874,24816.07689051996,9.726499558101816e-05,14845.078798706867,6750.0,271.72778668076893,4443.817718489165,0.0,42.4,57.599999999999994
2023-07-26_16:41:43.172100,4.714515924453735,3927,125,20,10,24475.23817093477,24473.748222077418,6.087576541418373e-05,14615.892879579991,7150.0,299.36838132931973,4610.704418775923,0.0,47.199999999999996,52.800000000000004
2023-07-26_16:41:57.051634,6.532665967941284,3927,125,20,10,23833.519609705963,23833.519609705963,0.0,14477.010828296427,7400.0,268.60893129879696,7497.364559981471,0.0,52.0,48.0
2023-07-26_16:42:10.473141,5.762590408325195,3927,125,20,10,25114.49477537749,25114.49477537749,0.0,14831.287886692318,8099.999999999992,211.39526695600395,4925.628967454414,0.0,49.6,50.4
2023-07-26_16:42:22.204674,4.188151121139526,3927,125,20,15,25360.221630397646,25360.221630397646,0.0,15470.724894394414,6900.0,241.16007925852836,5710.2906239083495,0.0,32.800000000000004,67.2
2023-07-26_16:42:45.315556,12.610836505889893,3927,125,20,15,33264.49430800257,33264.4942995173,2.550849750727362e-10,21591.622436875856,8400.0,427.68828078720264,8859.910846183055,0.0,40.0,60.0
2023-07-26_16:43:06.105727,10.327129364013672,3927,125,20,15,31076.17243415609,31075.846841140075,1.0477256061879457e-05,20375.593315432427,7250.0,412.3865139097095,7117.947819805105,0.0,48.0,52.0
2023-07-26_16:43:34.280887,17.427318334579468,3927,125,20,15,31019.770436742263,31019.770436742263,0.0,20230.388224938215,7399.99990054943,409.2306142687419,8332.170276804225,0.0,52.800000000000004,46.400000000000006
2023-07-26_16:43:53.346067,8.663891077041626,3927,125,20,15,32433.219854696414,32433.219854696414,0.0,21866.798542314373,7650.0,365.079684725015,7571.112257165455,0.0,32.800000000000004,67.2
2023-07-26_16:44:12.637204,8.757590055465698,3927,125,20,20,31316.28322056321,31316.28322056321,0.0,20940.315401106134,7450.0,506.58937559719664,3953.7085385708288,0.0,40.0,60.0
2023-07-26_16:44:51.394185,25.27011489868164,3927,125,20,20,39724.62542212458,39724.521706178086,2.6108728627538473e-06,26394.460121472413,9299.999999918811,411.8491707097535,13225.582154738287,0.0,42.4,57.599999999999994
2023-07-26_16:45:38.024251,32.96238970756531,3927,125,20,20,38790.218128519286,38790.21812851923,0.0,27351.88689486263,8199.999988171758,466.49719300151185,7151.2462876454065,0.0,32.800000000000004,67.2
2023-07-26_16:46:05.719959,14.073209285736084,3927,125,20,20,37817.90189635793,37817.67033975258,6.122936327504617e-06,26898.478434599565,7800.0,426.3667138125579,7050.720859206232,0.0,41.6,58.4
2023-07-26_16:46:44.478625,24.994272708892822,3927,125,20,20,38514.29275650858,38514.29275650858,0.0,26559.05535277081,8500.0,344.89348321277646,9571.979872833921,0.0,44.0,56.00000000000001
2023-07-26_16:47:11.678654,13.19306492805481,3927,125,34,10,40033.4267231507,40033.2305319652,4.9006842919728515e-06,27079.170380186835,8450.0,414.0659178652084,6562.983034710637,0.0,26.400000000000002,73.6
2023-07-26_16:47:26.367428,5.731123924255371,3927,125,34,10,25099.54908969423,25099.54908969423,0.0,14905.988057840554,7250.0,276.16420755726614,8424.634864799616,0.0,40.8,59.199999999999996
2023-07-26_16:47:38.757081,3.5797905921936035,3927,125,34,10,26744.769813547748,26744.769813547748,0.0,16154.361751765648,7900.0,209.83528113925078,5131.469114091438,0.0,26.400000000000002,73.6
2023-07-26_16:47:50.710237,3.5969815254211426,3927,125,34,10,24579.443358513756,24579.443358513756,0.0,15427.266205333734,6950.0,285.1149080227915,8548.954053937161,0.0,36.8,63.2
2023-07-26_16:48:02.928839,3.870492458343506,3927,125,34,10,24087.13006949791,24087.13006949791,0.0,15482.314257197197,7000.0,269.26980585656077,5851.776207476979,0.0,40.0,60.0
2023-07-26_16:48:14.723678,3.400216579437256,3927,125,34,15,24412.063856980065,24412.063856980065,0.0,15029.615824755274,6800.000003451092,230.93181521970973,4381.785329552273,0.0,41.6,57.599999999999994
2023-07-26_16:48:46.323989,19.87339425086975,3927,125,34,15,31769.519892783675,31769.410601065236,3.440143848836091e-06,20964.86393413753,8150.0,384.8547745039648,5405.312389360608,0.0,45.6,54.400000000000006
2023-07-26_16:49:14.277532,15.822530269622803,3927,125,34,15,31357.05844004882,31357.05844004882,0.0,21331.327869446322,8000.0,344.43265500544135,6993.33659627992,0.0,40.8,59.199999999999996
2023-07-26_16:49:34.712869,8.360870361328125,3927,125,34,15,33053.88619648226,33053.44350405224,1.339305240506504e-05,20965.847061638036,8699.999996842547,339.56003386929444,9532.303053163925,0.0,39.2,60.8
2023-07-26_16:49:59.766047,13.10301399230957,3927,125,34,15,32929.41492989824,32929.24463139038,5.171622642602529e-06,20664.26393780191,8600.0,305.6069917435336,6293.954151949729,0.0,44.800000000000004,55.2
2023-07-26_16:50:23.454199,11.893188238143921,3927,125,34,20,31275.250271013087,31275.250271013087,0.0,20723.989074962374,7450.0,508.500348721942,11437.233560497316,0.0,36.8,63.2
2023-07-26_16:50:57.421986,18.4837167263031,3927,125,34,20,38227.41116047137,38227.41116047137,0.0,26672.836766495635,8050.0,430.02702136664595,14258.937465337804,0.0,47.199999999999996,52.800000000000004
2023-07-26_16:51:25.139868,12.470513105392456,3927,125,34,20,38303.98094687486,38303.980946874624,6.07849727099621e-15,27209.877336036236,7950.0,526.6048990449882,8589.642910952056,0.0,35.199999999999996,64.8
2023-07-26_16:51:53.088648,12.610496520996094,3927,125,34,20,39180.20419649699,39179.888581826475,8.055462624242239e-06,27466.468385191572,8250.0,383.57369545145184,3728.82529611969,0.0,32.0,68.0
2023-07-26_16:52:40.626992,32.36952018737793,3927,125,34,20,39465.97423827347,39465.97423827347,0.0,27883.80856191524,8650.000002363244,430.32127263767114,7990.794434194662,0.0,28.000000000000004,71.2
2023-07-26_16:53:19.860271,23.095043897628784,3927,150,10,10,36795.938929108146,36795.742525500704,5.337643586721084e-06,26757.09210025286,7650.0,606.8322425191675,6293.766460165939,0.0,39.33333333333333,44.0
2023-07-26_16:53:36.158025,8.303025960922241,3927,150,10,10,30049.56615531182,30049.56615531182,0.0,18909.55779158036,8750.0,295.7800992694,8153.976094453409,0.0,40.666666666666664,59.333333333333336
2023-07-26_16:53:48.943039,5.102076292037964,3927,150,10,10,30314.556848817865,30313.220079048006,4.409662910548724e-05,18010.69546215084,8500.0,313.4880339803218,5875.123242216482,0.0,39.33333333333333,60.66666666666667
2023-07-26_16:54:04.436480,7.889758586883545,3927,150,10,10,29535.92163378928,29535.92163378928,0.0,17460.336133481564,9100.00000007928,332.5084386524031,5192.819343530537,0.0,40.0,60.0
2023-07-26_16:54:20.742443,8.597391843795776,3927,150,10,10,29609.636016796503,29609.636016796503,0.0,18627.419140641792,8550.0,267.4277156198053,6134.688857447628,0.0,38.666666666666664,61.33333333333333
2023-07-26_16:54:32.714915,4.456892490386963,3927,150,10,15,32378.498658029966,32378.498658029966,0.0,18297.529901602233,9250.0,359.09835703551886,5003.128037346175,0.0,30.666666666666664,69.33333333333334
2023-07-26_16:54:58.401208,15.17571759223938,3927,150,10,15,37253.19723942219,37253.03521856168,4.349180003739911e-06,24494.40207208215,9200.0,441.03868159439037,11273.784083054617,0.0,48.0,52.0
